title,link,price,location,year,mileage,type,automatisk
Kia Optima,https://www.blocket.se/mobility/item/20482211,125000,Jordbro ∙ Mia Bilcenter  AB,2018,20800,Plug-in Bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/17975962,125000,Jordbro ∙ Mia Bilcenter  AB,2017,10800,Bensin,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/20454891,125000,Spånga,2017,14061,Diesel,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/20402773,125000,Täby,2019,24000,Bensin,Automatisk
Volvo V90,https://www.blocket.se/mobility/item/19427254,125000,Göteborg,2018,38933,Diesel,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/18813374,125000,Järfälla,2018,240000,Plug-in Bensin,37 km räckvidd
Fiat Tipo,https://www.blocket.se/mobility/item/20156416,125800,Spånga ∙ Cederfeldts Bil AB,2018,10110,Bensin,Automatisk
Volkswagen Polo,https://www.blocket.se/mobility/item/20161732,125900,Huddinge ∙ AutoGruppen  AB,2019,16700,Bensin,Automatisk
Renault Talisman,https://www.blocket.se/mobility/item/19167182,126000,Arlandastad ∙ Autohero,2018,19210,Diesel,Automatisk
Peugeot 308 SW,https://www.blocket.se/mobility/item/13382525,126800,Hisings Backa ∙ Kamux Göteborg,2017,9982,Bensin,Automatisk
Peugeot 2008,https://www.blocket.se/mobility/item/18828542,127000,Arlandastad ∙ Autohero,2018,9550,Bensin,Automatisk
Opel Mokka X,https://www.blocket.se/mobility/item/20142942,127900,Upplands Väsby ∙ Kamux Upplands Väsby,2018,14315,Diesel,Automatisk
Ford Fiesta,https://www.blocket.se/mobility/item/20493892,127900,Saltsjö-Boo ∙ Riddermark bil Nacka,2017,9034,Bensin,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/20456590,127900,Askim ∙ 5S BIL AB,2017,24000,Diesel,Automatisk
Volkswagen Polo,https://www.blocket.se/mobility/item/18350561,127900,Skärholmen ∙ Lindholmen Bilar AB,2020,12300,Bensin,Automatisk
Renault Zoe,https://www.blocket.se/mobility/item/20112953,127990,Stockholm ∙ Carla,2019,4492,El,311 km räckvidd
Volkswagen Golf,https://www.blocket.se/mobility/item/20365654,128000,Stockholm,2020,14100,Bensin,Automatisk
Opel Insignia,https://www.blocket.se/mobility/item/18245529,128000,Arlandastad ∙ Autohero,2019,18250,Bensin,Automatisk
Ford Mondeo,https://www.blocket.se/mobility/item/20526106,128900,"Järfälla ∙ Riddermark Bil, Veddesta - Järfälla",2017,21079,Diesel,Automatisk
Renault Megane,https://www.blocket.se/mobility/item/19066187,128900,"Järfälla ∙ Riddermark Bil, Veddesta - Järfälla",2018,15564,Diesel,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/20140198,128900,Järfälla ∙ Bolinder bil AB,2019,8300,Hybrid gas,Automatisk
Audi A4,https://www.blocket.se/mobility/item/17935304,128900,Hägersten ∙ Bilförmedlingen Stockholm,2017,26400,Diesel,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/20511633,128990,"Järfälla ∙ Riddermark Bil, Veddesta - Järfälla",2017,23522,Diesel,Automatisk
Renault Zoe,https://www.blocket.se/mobility/item/20418649,128990,Stockholm ∙ Carla,2019,2172,El,311 km räckvidd
Seat Leon,https://www.blocket.se/mobility/item/19264860,129000,Haninge ∙ Bilia Haninge Begagnade bilar,2019,14900,Bensin,Automatisk
Kia Optima,https://www.blocket.se/mobility/item/19593256,129000,Jordbro ∙ Autocentralen,2018,20700,Plug-in Bensin,Automatisk
Renault Talisman,https://www.blocket.se/mobility/item/19415559,129000,Spånga,2018,17000,Diesel,Automatisk
Peugeot Partner,https://www.blocket.se/mobility/item/18897136,129000,Åkersberga ∙ Ny Bil AB,2019,13450,Diesel,Automatisk
Kia Ceed,https://www.blocket.se/mobility/item/17793385,129000,Handen ∙ Novauto Automobile AB,2018,20400,Diesel,Automatisk
Peugeot 308,https://www.blocket.se/mobility/item/19523195,129400,Malmö ∙ Kamux Malmö,2019,9500,Bensin,Automatisk
Skoda Fabia,https://www.blocket.se/mobility/item/19353123,129500,Stockholm ∙ Din Bil / Skoda Bredden - Begagnade bilar,2018,9460,Bensin,Automatisk
Kia Picanto,https://www.blocket.se/mobility/item/17518014,129500,Spånga ∙ Stockholms Bilgrupp Sverige AB,2019,9262,Bensin,Automatisk
Peugeot 308,https://www.blocket.se/mobility/item/14852595,129500,Jordbro ∙ Mia Bilcenter  AB,2018,9500,Bensin,Automatisk
Hyundai i10,https://www.blocket.se/mobility/item/18883024,129700,Bro ∙ ELLAS Bil AB,2018,3313,Bensin,Automatisk
Toyota Auris,https://www.blocket.se/mobility/item/20100020,129700,Järfälla ∙ FMD Bil AB,2017,17038,Hybrid bensin,Automatisk
Hyundai i10,https://www.blocket.se/mobility/item/13354595,129800,Skogås ∙ Riddermark Bil - Länna,2019,1065,Bensin,Automatisk
Renault Megane,https://www.blocket.se/mobility/item/20509350,129800,Upplands Väsby ∙ Kamux Upplands Väsby,2018,11950,Diesel,Automatisk
Nissan Leaf,https://www.blocket.se/mobility/item/20479478,129800,Norsborg ∙ Riddermark Recharge Stockholm,2018,12400,El,270 km räckvidd
Dacia Sandero Stepway,https://www.blocket.se/mobility/item/18787252,129800,Upplands Väsby ∙ Bilsmidigt,2022,6498,Bensin,Automatisk
Peugeot 2008,https://www.blocket.se/mobility/item/20440357,129800,Saltsjö-Boo ∙ Riddermark bil Nacka,2018,13569,Bensin,Automatisk
Volkswagen e-Golf VII,https://www.blocket.se/mobility/item/20430110,129800,"Järfälla ∙ Riddermark Bil, Veddesta - Järfälla",2018,15641,El,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/20172485,129800,Upplands Väsby ∙ Bilsmidigt,2020,14232,Hybrid gas,Automatisk
Skoda Fabia,https://www.blocket.se/mobility/item/18183944,129800,Upplands Väsby ∙ Smista Bil i Upplands Väsby AB - MRF Handlare,2018,10636,Bensin,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/19512054,129800,Järfälla ∙ Barsbro Bil,2017,17422,Bensin,Automatisk
Nissan Leaf,https://www.blocket.se/mobility/item/19595706,129900,Göteborg ∙ Moberg Bil Hisingen,2019,9358,El,270 km räckvidd
Nissan Qashqai,https://www.blocket.se/mobility/item/18382562,129900,Jordbro ∙ KS Motors AB,2017,19800,Diesel,Automatisk
Volvo V40,https://www.blocket.se/mobility/item/20505148,129900,Täby ∙ Smartbilval AB,2017,19667,Diesel,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/19247273,129900,Sollentuna ∙ We Cars,2017,12200,Bensin,Automatisk
Renault Clio,https://www.blocket.se/mobility/item/13442837,129900,"Järfälla ∙ Riddermark Bil, Veddesta - Järfälla",2018,6159,Bensin,Automatisk
Audi A3,https://www.blocket.se/mobility/item/20484197,129900,Huddinge ∙ Bil Labyrinten AB,2018,15530,Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/19862215,129900,Bro ∙ Bilia Outlet Bro,2017,19263,Bensin,Automatisk
Skoda Superb,https://www.blocket.se/mobility/item/15240487,129900,Norsborg ∙ Carclusive AB,2017,20300,Diesel,Automatisk
Peugeot 308,https://www.blocket.se/mobility/item/19456930,129900,Göteborg ∙ Moberg Bil Hisingen,2020,16053,Diesel,Automatisk
Citroen C4 Cactus,https://www.blocket.se/mobility/item/19411143,129900,Spånga ∙ Cederfeldts Bil AB,2019,9964,Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/20386758,129900,Huddinge ∙ Bil Labyrinten AB,2018,7400,Bensin,Automatisk
Opel Mokka X,https://www.blocket.se/mobility/item/20024800,129900,Upplands Väsby ∙ Glädjens bil,2018,10500,Bensin,Automatisk
Volkswagen Arteon,https://www.blocket.se/mobility/item/20087421,450000,Järfälla,2022,10010,Bensin,Automatisk
Mazda CX-3,https://www.blocket.se/mobility/item/14465899,129900,Arlandastad ∙ Rindstål Bil AB,2017,17300,Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/18057789,129900,Arlandastad ∙ Rindstål Bil AB,2020,17600,Bensin,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/19398904,129900,Arlandastad ∙ Flinksbilar Transportbilar,2017,19461,Plug-in Bensin,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/18259345,129900,Arlandastad ∙ Rindstål Bil AB,2019,21900,Diesel,Automatisk
Opel Crossland X,https://www.blocket.se/mobility/item/20249723,129900,Norrtälje ∙ Cittrabil Norrtälje AB,2017,13600,Bensin,Automatisk
Mazda 6,https://www.blocket.se/mobility/item/19575738,129900,Upplands Väsby ∙ Glädjens bil,2017,19576,Diesel,Automatisk
Kia Picanto,https://www.blocket.se/mobility/item/20169921,129900,Norsborg,2023,7000,Bensin,Automatisk
Renault Megane,https://www.blocket.se/mobility/item/18704663,129900,Rönninge ∙ CC Cars,2018,11500,Bensin,Automatisk
Hyundai i20,https://www.blocket.se/mobility/item/18403980,129900,Norrtälje ∙ NB BIL Norrtälje AB,2018,9100,Bensin,Automatisk
Opel Insignia,https://www.blocket.se/mobility/item/14230251,129900,Södertälje ∙ Delejon Auto,2018,14600,Diesel,Automatisk
MINI Clubman Cooper,https://www.blocket.se/mobility/item/18231492,129900,Täby ∙ Smartbilval AB,2018,16600,Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/19407480,129900,Handen ∙ SB Motors,2020,4930,Hybrid gas,Automatisk
Volvo V60,https://www.blocket.se/mobility/item/18906476,129900,Handen ∙ BLD Bil AB,2018,23793,Diesel,Automatisk
Kia Picanto,https://www.blocket.se/mobility/item/19119008,129900,Malmö ∙ Car Collection Malmö AB,2018,5554,Bensin,Automatisk
Opel Astra,https://www.blocket.se/mobility/item/19010490,129900,Skärholmen ∙ Nordic bilar,2017,11200,Bensin,Automatisk
Renault Megane,https://www.blocket.se/mobility/item/15079064,129900,Tumba ∙ Automotor i Stockholm AB,2018,13500,Diesel,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/14560287,129900,Täby ∙ Smartbilval AB,2017,18515,Plug-in Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/17233332,129900,Järfälla ∙ STHLM Cardeal AB,2017,8300,Hybrid gas,Automatisk
Peugeot 308 SW,https://www.blocket.se/mobility/item/18375477,129900,Stockholm ∙ Hedin Automotive Akalla,2019,7777,Diesel,Automatisk
Renault Megane,https://www.blocket.se/mobility/item/18052807,129900,Göteborg ∙ Eklunds Bil AB,2017,14904,Bensin,Automatisk
Nissan Leaf,https://www.blocket.se/mobility/item/14490899,129900,Spånga ∙ Cederfeldts Bil AB,2017,11940,El,Automatisk
Volkswagen Golf Alltrack,https://www.blocket.se/mobility/item/13929552,129900,Rosersberg ∙ Bilkompaniet Rosersberg,2018,21600,Diesel,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/13627414,129900,Årsta ∙ Söderbergs Bil Stockholm AB,2017,23300,Diesel,Automatisk
Kia Soul,https://www.blocket.se/mobility/item/13562615,129900,Handen ∙ EMA Bilcenter AB,2017,10500,Bensin,Automatisk
Suzuki Swift,https://www.blocket.se/mobility/item/13557287,129995,Handen ∙ Haninge Bilpark AB,2020,9912,Bensin,Automatisk
Kia Picanto,https://www.blocket.se/mobility/item/20282787,129995,Handen ∙ Haninge Bilpark AB,2020,6691,Bensin,Automatisk
Volvo V40,https://www.blocket.se/mobility/item/20466250,130000,Brandbergen,2018,25786,Diesel,Automatisk
Citroen C3,https://www.blocket.se/mobility/item/20134577,130000,Saltsjö-Boo ∙ Dahlbacka Bil AB,2017,6200,Bensin,Automatisk
Volvo V60,https://www.blocket.se/mobility/item/17949361,130000,Billdal,2018,20400,Hybrid gas,Automatisk
Kia Ceed,https://www.blocket.se/mobility/item/19807002,131000,Arlandastad ∙ Autohero,2018,13970,Bensin,Automatisk
Renault Kadjar,https://www.blocket.se/mobility/item/18793279,131000,Arlandastad ∙ Autohero,2017,10870,Bensin,Automatisk
Renault Kadjar,https://www.blocket.se/mobility/item/17789125,131000,Arlandastad ∙ Autohero,2019,10490,Bensin,Automatisk
Peugeot 308,https://www.blocket.se/mobility/item/13970612,132500,Skärholmen ∙ Nordic bilar,2018,10400,Diesel,Automatisk
Citroen C3,https://www.blocket.se/mobility/item/16688111,132700,"Järfälla ∙ Riddermark Bil, Veddesta - Järfälla",2020,10203,Bensin,Automatisk
Ford Focus,https://www.blocket.se/mobility/item/18225868,132900,Upplands Väsby ∙ Bilsmidigt,2022,15661,Hybrid gas,Automatisk
Seat Leon,https://www.blocket.se/mobility/item/20322657,132900,Södertälje,2018,12025,Bensin,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/20185616,132900,Skärholmen ∙ Lindholmen Bilar AB,2018,20800,Plug-in Bensin,Automatisk
Ford Mondeo,https://www.blocket.se/mobility/item/18790247,133000,Arlandastad ∙ Autohero,2017,17530,Diesel,Automatisk
Volvo V90,https://www.blocket.se/mobility/item/19999995,133900,Rönninge ∙ DXL Auto AB,2018,29750,Diesel,Automatisk
Citroen C4 Cactus,https://www.blocket.se/mobility/item/20503085,134000,Arlandastad ∙ Autohero,2018,5700,Bensin,Automatisk
Opel Crossland X,https://www.blocket.se/mobility/item/18402987,134000,Arlandastad ∙ Autohero,2019,9350,Bensin,Automatisk
Toyota Auris,https://www.blocket.se/mobility/item/19969389,134700,Kungsängen ∙ DAAL Bil AB,2017,16198,Hybrid bensin,Automatisk
Ford Fiesta,https://www.blocket.se/mobility/item/18802308,134700,Kungsängen ∙ DAAL Bil AB,2017,8294,Bensin,Automatisk
Seat Leon,https://www.blocket.se/mobility/item/14829686,134700,Bro ∙ ELLAS Bil AB,2018,4400,Fordonsgas (CNG),Automatisk
Volkswagen Polo,https://www.blocket.se/mobility/item/20453116,134800,Åkersberga ∙ Aftén Bil VW Åkersberga Begagnat,2018,11210,Bensin,Automatisk
Renault Zoe,https://www.blocket.se/mobility/item/19259955,134800,Norsborg ∙ Riddermark Recharge Stockholm,2020,9827,El,382 km räckvidd
Nissan Pulsar,https://www.blocket.se/mobility/item/18691376,134800,Järfälla ∙ RCR Bil AB,2017,5859,Bensin,Automatisk
Toyota Yaris,https://www.blocket.se/mobility/item/14105536,134900,Rosersberg ∙ Bilkompaniet Rosersberg,2020,13995,Bensin,Automatisk
Opel Mokka X,https://www.blocket.se/mobility/item/19173941,134900,Västra Frölunda ∙ Erlandsson Bil AB,2017,13898,Bensin,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/18717882,134900,Upplands Väsby ∙ Clean Car Väsby AB,2021,19600,Diesel,Automatisk
Peugeot e-208,https://www.blocket.se/mobility/item/20458564,134900,Göteborg ∙ Eco Auto Göteborg AB,2022,10258,El,361 km räckvidd
Volvo V40 Cross Country,https://www.blocket.se/mobility/item/20445735,134900,Järfälla ∙ Bilaffären i Stockholm AB,2019,24345,Diesel,Automatisk
Citroen C4 Cactus,https://www.blocket.se/mobility/item/20439842,134900,Rosersberg ∙ Daniella bil AB,2020,10209,Bensin,Automatisk
Volkswagen Polo,https://www.blocket.se/mobility/item/20418095,134900,Norrtälje ∙ NB BIL Norrtälje AB,2018,10800,Bensin,Automatisk
BMW 225xe,https://www.blocket.se/mobility/item/18646122,134900,Handen ∙ Kümmerling Bil AB,2017,13135,Plug-in Bensin,Automatisk
Skoda Fabia,https://www.blocket.se/mobility/item/20326629,134900,Arlandastad ∙ Rindstål Bil AB,2017,6900,Bensin,Automatisk
Volkswagen Polo,https://www.blocket.se/mobility/item/18201946,134900,Huddinge ∙ RCD Bil AB,2020,10693,Bensin,Automatisk
Renault Captur,https://www.blocket.se/mobility/item/20273844,134900,Västra Frölunda ∙ Erlandsson Bil AB,2018,10836,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/20163152,134900,Hägersten ∙ Bilförmedlingen Stockholm,2018,11891,Hybrid gas,Automatisk
Skoda Fabia,https://www.blocket.se/mobility/item/20145002,134900,Södertälje ∙ Din Bil / Volkswagen Södertälje - Begagnade bilar,2018,10913,Bensin,Automatisk
Nissan X-Trail,https://www.blocket.se/mobility/item/17911386,134900,Göteborg ∙ Torslanda Bilförsäljning AB,2017,21545,Diesel,Automatisk
Kia Niro,https://www.blocket.se/mobility/item/18006610,134900,Hisings Backa ∙ Autoforum,2017,18335,Hybrid bensin,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/19515432,134900,Södertälje ∙ Birka & Brem-Bil AB,2017,16700,Diesel,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/15161485,134900,Rosersberg ∙ MS Car center,2017,25635,Diesel,Automatisk
Opel Astra,https://www.blocket.se/mobility/item/19344055,134900,Täby ∙ J BIL Täby,2017,6347,Bensin,Automatisk
MINI Clubman Cooper,https://www.blocket.se/mobility/item/19209765,134900,Hisings Kärra ∙ Hedin Automotive Mercedes-Benz Hisings Kärra,2017,13675,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/13393379,134900,Sundbyberg ∙ Car Gate,2019,17843,Diesel,Automatisk
Hyundai i10,https://www.blocket.se/mobility/item/17510953,134900,Spånga ∙ Stockholms Bilgrupp Sverige AB,2021,6485,Bensin,Automatisk
Mercedes-Benz E220,https://www.blocket.se/mobility/item/13560537,134900,Kungens Kurva ∙ Stockholm Carhouse,2018,35000,Diesel,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/19229606,134990,"Järfälla ∙ Riddermark Bil, Veddesta - Järfälla",2017,16386,Bensin,Automatisk
Renault Zoe,https://www.blocket.se/mobility/item/20369997,134990,Stockholm ∙ Carla,2020,9086,El,381 km räckvidd
Volkswagen Golf,https://www.blocket.se/mobility/item/20418508,135000,Sundbyberg,2017,23200,Diesel,Automatisk
Opel Mokka X,https://www.blocket.se/mobility/item/20418339,135000,Arlandastad ∙ Autohero,2018,12630,Bensin,Automatisk
Kia Venga,https://www.blocket.se/mobility/item/19165624,135000,Arlandastad ∙ Autohero,2018,4910,Bensin,Automatisk
Skoda Scala,https://www.blocket.se/mobility/item/19483042,135000,Norsborg,2020,12000,Bensin,Automatisk
Toyota Auris,https://www.blocket.se/mobility/item/17928825,135000,Vallentuna ∙ Brinell Bil och service,2017,17480,Bensin,Automatisk
Seat Ibiza,https://www.blocket.se/mobility/item/15617981,135000,Upplands Väsby ∙ Fordonsspecialisten,2021,7639,Bensin,Automatisk
Renault Clio,https://www.blocket.se/mobility/item/15302510,135000,Upplands Väsby ∙ Fordonsspecialisten,2020,9833,Bensin,Automatisk
Skoda Yeti Outdoor,https://www.blocket.se/mobility/item/18553004,136000,Arlandastad ∙ Autohero,2017,17740,Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/19283923,136900,Skärholmen ∙ Lindholmen Bilar AB,2018,9300,Bensin,Automatisk
Nissan Juke,https://www.blocket.se/mobility/item/20420613,137000,Göteborg,2019,5000,Bensin,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/18861210,137000,Arlandastad ∙ Autohero,2017,17840,Plug-in Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/19550654,137000,Arlandastad ∙ Autohero,2019,18250,Diesel,Automatisk
Mazda MX-30,https://www.blocket.se/mobility/item/19005832,137900,Upplands Väsby ∙ Bilsmidigt,2022,5485,El,200 km räckvidd
Volkswagen Golf,https://www.blocket.se/mobility/item/20178519,137900,Sundbyberg ∙ Auto SECTOR AB,2020,8047,Hybrid gas,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/17915245,138000,Arlandastad ∙ Autohero,2017,18170,Diesel,Automatisk
Seat Ibiza,https://www.blocket.se/mobility/item/18722549,138000,Arlandastad ∙ Autohero,2018,12910,Bensin,Automatisk
Renault Megane,https://www.blocket.se/mobility/item/20115690,138800,Malmö ∙ Kamux Malmö,2017,10724,Diesel,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/18712267,138800,Järfälla ∙ Bolinder bil AB,2017,10200,Bensin,Automatisk
Volkswagen Polo,https://www.blocket.se/mobility/item/18938142,138900,"Järfälla ∙ Riddermark Bil, Veddesta - Järfälla",2017,8080,Bensin,Automatisk
Volkswagen Polo,https://www.blocket.se/mobility/item/13513018,138900,Tumba ∙ Automotor i Stockholm AB,2020,11100,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/18824754,138900,Upplands Väsby ∙ Smista Bil i Upplands Väsby AB - MRF Handlare,2019,16265,Bensin,Automatisk
BMW i3,https://www.blocket.se/mobility/item/19980351,138900,Järfälla ∙ Bolinder bil AB,2017,14770,El,Automatisk
Kia Niro,https://www.blocket.se/mobility/item/17772719,138900,Rönninge ∙ DXL Auto AB,2017,16250,Hybrid bensin,Automatisk
Ford Focus,https://www.blocket.se/mobility/item/20298271,138990,"Järfälla ∙ Riddermark Bil, Veddesta - Järfälla",2017,8508,Bensin,Automatisk
